"UnitMass","ProductName","tvaluesold","tquantitysold","tkgsold","avgprice","highestprice","date"
"18.50KG CARTON","CRIPPS PINK,CL 1,100",200,1,18.5,200,200,"2014-11-06"
"18.50KG CARTON","CRIPPS RED,CL 1,70",200,1,18.5,200,200,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,180",1300,10,185,130,130,"2014-11-06"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,90",22700,108,1998,210.19,240,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,80",17920,115,2127.5,155.83,230,"2014-11-06"
"18.50KG CARTON","GRANNY SMITH,CL 1,135",1800,12,222,150,150,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,90",1730,12,222,144.17,190,"2014-11-06"
"18.50KG CARTON","CRIPPS PINK,CL 1,90",2600,13,240.5,200,200,"2014-11-06"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,120",22800,136,2516,167.65,180,"2014-11-06"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,135",21810,136,2516,160.37,180,"2014-11-06"
"18.50KG CARTON","GRANNY SMITH,CL 1,70",2380,14,259,170,220,"2014-11-06"
"18.50KG CARTON","GRANNY SMITH,CL 1,165",1200,15,277.5,80,80,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,90",29430,154,2849,191.1,210,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,198",2340,18,333,130,130,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,100",220,2,37,110,110,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,110",2070,20,370,103.5,170,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,80",4320,22,407,196.36,220,"2014-11-06"
"18.50KG CARTON","CRIPPS RED,CL 1,135",43230,227,4199.5,190.44,200,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,198",3250,25,462.5,130,130,"2014-11-06"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,110",46535,275,5087.5,169.22,205,"2014-11-06"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,165",4060,28,518,145,145,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,135",4760,28,518,170,170,"2014-11-06"
"18.50KG CARTON","FUJI,CL 1,150",390,3,55.5,130,130,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,150",390,3,55.5,130,130,"2014-11-06"
"18.50KG CARTON","GRANNY SMITH,CL 1,80",7110,39,721.5,182.31,220,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,135",6740,39,721.5,172.82,180,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,100",840,4,74,210,210,"2014-11-06"
"18.50KG CARTON","GRANNY SMITH,CL 1,90",7680,43,795.5,178.6,220,"2014-11-06"
"18.50KG CARTON","CRIPPS PINK,CL 1,80",1070,5,92.5,214,220,"2014-11-06"
"18.50KG CARTON","GRANNY SMITH,CL 1,100",300,5,92.5,60,60,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,120",950,5,92.5,190,200,"2014-11-06"
"18.50KG CARTON","SUNDOWNER,CL 1,70",600,5,92.5,120,120,"2014-11-06"
"18.50KG CARTON","CRIPPS RED,CL 1,80",11030,50,925,220.6,230,"2014-11-06"
"18.50KG CARTON","TOPRED,CL 1,70",8420,50,925,168.4,230,"2014-11-06"
"18.50KG CARTON","STARKING,CL 1,110",10200,51,943.5,200,200,"2014-11-06"
"18.50KG CARTON","CRIPPS RED,CL 1,100",11240,54,999,208.15,220,"2014-11-06"
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,100",11210,54,999,207.59,220,"2014-11-06"
"18.50KG CARTON","CRIPPS PINK,CL 1,120",10150,56,1036,181.25,185,"2014-11-06"
